epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
18,2020-05-02,20,PR,Apucarana,4101408,city,17,12.59297,1,2,0,0.1176,134996,False,False
18,2020-05-02,32,PR,Arapongas,4101507,city,14,11.37962,0,1,0,0.0714,123027,False,False
18,2020-05-02,30,PR,Araruna,4101705,city,15,107.37294,0,1,0,0.0667,13970,False,False
18,2020-05-02,32,PR,Araucária,4101804,city,8,5.56162,0,0,0,0.0,143843,False,False
18,2020-05-02,18,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
18,2020-05-02,32,PR,Assis Chateaubriand,4102000,city,16,47.95876,0,0,0,0.0,33362,False,False
18,2020-05-02,28,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
18,2020-05-02,27,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
18,2020-05-02,9,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
18,2020-05-02,11,PR,Boa Vista da Aparecida,4103057,city,1,13.17349,0,0,0,0.0,7591,False,False
18,2020-05-02,32,PR,Cambé,4103701,city,7,6.57073,0,0,0,0.0,106533,False,False
18,2020-05-02,24,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
18,2020-05-02,30,PR,Campina Grande do Sul,4104006,city,6,13.86065,0,1,0,0.1667,43288,False,False
18,2020-05-02,6,PR,Campo do Tenente,4104105,city,1,12.54548,0,0,0,0.0,7971,False,False
18,2020-05-02,47,PR,Campo Largo,4104204,city,18,13.63616,0,2,0,0.1111,132002,False,False
18,2020-05-02,30,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
18,2020-05-02,39,PR,Campo Mourão,4104303,city,42,44.27624,1,4,0,0.0952,94859,False,False
18,2020-05-02,4,PR,Carlópolis,4104709,city,1,6.98324,0,0,0,0.0,14320,False,False
18,2020-05-02,41,PR,Cascavel,4104808,city,85,25.87881,0,4,0,0.0471,328454,False,False
18,2020-05-02,35,PR,Castro,4104907,city,2,2.79783,0,0,0,0.0,71484,False,False
18,2020-05-02,6,PR,Céu Azul,4105300,city,4,33.99915,0,0,0,0.0,11765,False,False
18,2020-05-02,29,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
18,2020-05-02,52,PR,Cianorte,4105508,city,21,25.41757,0,1,0,0.0476,82620,False,False
18,2020-05-02,42,PR,Colombo,4105805,city,13,5.33386,0,0,0,0.0,243726,False,False
18,2020-05-02,35,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
18,2020-05-02,31,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
18,2020-05-02,14,PR,Cruzeiro do Sul,4106704,city,5,111.88185,0,0,0,0.0,4469,False,False
18,2020-05-02,52,PR,Curitiba,4106902,city,467,24.15803,14,23,0,0.0493,1933105,False,False
18,2020-05-02,15,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
18,2020-05-02,39,PR,Faxinal,4107603,city,1,5.79677,0,0,0,0.0,17251,False,False
18,2020-05-02,32,PR,Fazenda Rio Grande,4107652,city,21,20.9562,0,1,0,0.0476,100209,False,False
18,2020-05-02,11,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
18,2020-05-02,46,PR,Foz do Iguaçu,4108304,city,48,18.56637,0,2,0,0.0417,258532,False,False
18,2020-05-02,33,PR,Francisco Beltrão,4108403,city,9,9.88001,4,0,0,0.0,91093,False,False
18,2020-05-02,32,PR,Goioerê,4108601,city,4,13.8485,0,0,0,0.0,28884,False,False
18,2020-05-02,44,PR,Guaíra,4108809,city,14,42.27181,1,2,0,0.1429,33119,False,False
18,2020-05-02,17,PR,Guairaçá,4108908,city,3,45.58578,0,1,0,0.3333,6581,False,False
18,2020-05-02,16,PR,Guaraci,4109203,city,3,54.52563,0,0,0,0.0,5502,False,False
18,2020-05-02,29,PR,Guaraniaçu,4109302,city,5,40.0898,0,0,0,0.0,12472,False,False
18,2020-05-02,37,PR,Guarapuava,4109401,city,15,8.26428,4,0,0,0.0,181504,False,False
18,2020-05-02,9,PR,Guaratuba,4109609,city,2,5.39563,0,0,0,0.0,37067,False,False
18,2020-05-02,32,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
18,2020-05-02,29,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
18,2020-05-02,13,PR,Ibiporã,4109807,city,2,3.66582,1,0,0,0.0,54558,False,False
18,2020-05-02,15,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
18,2020-05-02,42,PR,Importados/Indefinidos,,city,18,,1,3,0,0.1667,,False,False
18,2020-05-02,37,PR,Iretama,4110805,city,2,19.66762,0,1,0,0.5,10169,False,False
18,2020-05-02,15,PR,Itaperuçu,4111258,city,3,10.47706,2,0,0,0.0,28634,False,False
18,2020-05-02,4,PR,Itaúna do Sul,4111308,city,1,34.90401,0,0,0,0.0,2865,False,False
18,2020-05-02,3,PR,Ivaí,4111407,city,1,7.20513,0,0,0,0.0,13879,False,False
18,2020-05-02,25,PR,Ivaiporã,4111506,city,7,21.88594,0,2,0,0.2857,31984,False,False
18,2020-05-02,13,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
18,2020-05-02,15,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
18,2020-05-02,14,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
18,2020-05-02,20,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
18,2020-05-02,21,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
18,2020-05-02,33,PR,Lapa,4113205,city,3,6.22885,0,0,0,0.0,48163,False,False
18,2020-05-02,31,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
18,2020-05-02,1,PR,Loanda,4113502,city,2,8.66326,2,0,0,0.0,23086,False,False
18,2020-05-02,47,PR,Londrina,4113700,city,105,18.42969,1,13,0,0.1238,569733,False,False
18,2020-05-02,4,PR,Lupionópolis,4113809,city,0,,-1,0,0,0.0,4920,False,False
18,2020-05-02,9,PR,Mandaguaçu,4114104,city,2,8.76463,0,0,0,0.0,22819,False,False
18,2020-05-02,12,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
18,2020-05-02,31,PR,Mandirituba,4114302,city,4,14.88704,0,0,0,0.0,26869,False,False
18,2020-05-02,24,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
18,2020-05-02,35,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
18,2020-05-02,5,PR,Marilena,4115002,city,8,113.05822,2,0,0,0.0,7076,False,False
18,2020-05-02,46,PR,Maringá,4115200,city,61,14.39813,1,5,0,0.082,423666,False,False
18,2020-05-02,36,PR,Mariópolis,4115309,city,2,30.25719,0,0,0,0.0,6610,False,False
18,2020-05-02,23,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
18,2020-05-02,34,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
18,2020-05-02,35,PR,Medianeira,4115804,city,6,12.98758,0,0,0,0.0,46198,False,False
18,2020-05-02,3,PR,Mirador,4115903,city,2,90.37506,0,0,0,0.0,2213,False,False
18,2020-05-02,15,PR,Morretes,4116208,city,2,12.19066,0,0,0,0.0,16406,False,False
18,2020-05-02,11,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
18,2020-05-02,5,PR,Nova Fátima,4117008,city,1,12.26542,0,0,0,0.0,8153,False,False
18,2020-05-02,15,PR,Nova Londrina,4117107,city,4,30.27322,0,0,0,0.0,13213,False,False
18,2020-05-02,23,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
18,2020-05-02,29,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
18,2020-05-02,31,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
18,2020-05-02,2,PR,Palotina,4117909,city,2,6.28022,0,0,0,0.0,31846,False,False
18,2020-05-02,6,PR,Paraíso do Norte,4118006,city,1,7.23066,0,0,0,0.0,13830,False,False
18,2020-05-02,14,PR,Paranacity,4118105,city,5,43.58438,0,0,0,0.0,11472,False,False
18,2020-05-02,31,PR,Paranaguá,4118204,city,16,10.32684,0,2,0,0.125,154936,False,False
18,2020-05-02,7,PR,Paranapoema,4118303,city,1,31.22073,0,0,0,0.0,3203,False,False
18,2020-05-02,40,PR,Paranavaí,4118402,city,39,44.13063,3,2,0,0.0513,88374,False,False
18,2020-05-02,43,PR,Pato Branco,4118501,city,14,16.89169,0,1,0,0.0714,82881,False,False
18,2020-05-02,35,PR,Peabiru,4118808,city,2,14.2898,0,0,0,0.0,13996,False,False
18,2020-05-02,47,PR,Pinhais,4119152,city,24,18.16022,0,2,0,0.0833,132157,False,False
18,2020-05-02,13,PR,Pinhal de São Bento,4119251,city,1,36.61662,0,0,0,0.0,2731,False,False
18,2020-05-02,29,PR,Pinhão,4119301,city,2,6.17455,0,0,0,0.0,32391,False,False
18,2020-05-02,30,PR,Piraquara,4119509,city,10,8.84674,0,0,0,0.0,113036,False,False
18,2020-05-02,14,PR,Planaltina do Paraná,4119707,city,7,164.20361,0,0,0,0.0,4263,False,False
18,2020-05-02,43,PR,Ponta Grossa,4119905,city,17,4.83317,1,0,0,0.0,351736,False,False
18,2020-05-02,5,PR,Prado Ferreira,4120333,city,2,53.2907,0,0,0,0.0,3753,False,False
18,2020-05-02,27,PR,Primeiro de Maio,4120507,city,2,17.98076,0,1,0,0.5,11123,False,False
18,2020-05-02,36,PR,Quatiguá,4120705,city,2,26.84924,0,1,0,0.5,7449,False,False
18,2020-05-02,33,PR,Quatro Barras,4120804,city,1,4.24466,0,0,0,0.0,23559,False,False
18,2020-05-02,11,PR,Querência do Norte,4121000,city,6,49.15615,0,0,0,0.0,12206,False,False
18,2020-05-02,26,PR,Quitandinha,4121208,city,2,10.49924,0,0,0,0.0,19049,False,False
18,2020-05-02,14,PR,Ramilândia,4121257,city,1,22.46686,0,0,0,0.0,4451,False,False
18,2020-05-02,5,PR,Ribeirão do Pinhal,4121901,city,1,7.67519,0,1,1,1.0,13029,False,False
18,2020-05-02,34,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,False,False
18,2020-05-02,37,PR,Rio Negro,4122305,city,3,8.77963,0,0,0,0.0,34170,False,False
18,2020-05-02,29,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,False,False
18,2020-05-02,19,PR,Santa Cruz de Monte Castelo,4123303,city,4,51.28205,0,0,0,0.0,7800,False,False
18,2020-05-02,28,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,False,False
18,2020-05-02,15,PR,Santa Isabel do Ivaí,4123709,city,5,58.39757,0,0,0,0.0,8562,False,False
18,2020-05-02,4,PR,Santa Mariana,4123907,city,1,8.52951,0,0,0,0.0,11724,False,False
18,2020-05-02,21,PR,Santa Mônica,4123956,city,8,200.95453,0,1,0,0.125,3981,False,False
18,2020-05-02,19,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,False,False
18,2020-05-02,14,PR,Santa Terezinha de Itaipu,4124053,city,1,4.26167,0,0,0,0.0,23465,False,False
18,2020-05-02,17,PR,Santo Antônio do Caiuá,4124202,city,13,492.23779,2,1,0,0.0769,2641,False,False
18,2020-05-02,19,PR,São João do Caiuá,4124905,city,26,444.0649,1,1,0,0.0385,5855,False,False
18,2020-05-02,25,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,False,False
18,2020-05-02,35,PR,São José dos Pinhais,4125506,city,25,7.7318,2,1,0,0.04,323340,False,False
18,2020-05-02,31,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,False,False
18,2020-05-02,30,PR,Sarandi,4126256,city,2,2.06851,0,0,0,0.0,96688,False,False
18,2020-05-02,28,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,False,False
18,2020-05-02,10,PR,Siqueira Campos,4126603,city,1,4.75828,0,1,0,1.0,21016,False,False
18,2020-05-02,14,PR,Tamboara,4126702,city,4,78.125,1,0,0,0.0,5120,False,False
18,2020-05-02,40,PR,Telêmaco Borba,4127106,city,15,18.99359,0,0,0,0.0,78974,False,False
18,2020-05-02,31,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,False,False
18,2020-05-02,35,PR,Terra Rica,4127304,city,9,53.60653,0,0,0,0.0,16789,False,False
18,2020-05-02,25,PR,Toledo,4127700,city,2,1.42212,0,0,0,0.0,140635,False,False
18,2020-05-02,3,PR,Três Barras do Paraná,4127858,city,1,8.30565,0,0,0,0.0,12040,False,False
18,2020-05-02,19,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,False,False
18,2020-05-02,43,PR,Umuarama,4128104,city,7,6.27482,1,1,0,0.1429,111557,False,False
18,2020-05-02,37,PR,União da Vitória,4128203,city,7,12.17031,0,0,0,0.0,57517,False,False
18,2020-05-02,33,PR,Verê,4128609,city,3,41.3394,0,1,0,0.3333,7257,False,False
18,2020-05-02,26,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,False,False
18,2020-05-01,33,PR,Almirante Tamandaré,4100400,city,7,5.90105,1,0,0,0.0,118623,False,False
18,2020-05-01,14,PR,Alto Paraná,4100608,city,6,40.62288,0,0,0,0.0,14770,False,False
18,2020-05-01,13,PR,Amaporã,4100905,city,14,223.7494,1,0,0,0.0,6257,False,False
18,2020-05-01,19,PR,Apucarana,4101408,city,16,11.8522,0,2,0,0.125,134996,False,False
18,2020-05-01,31,PR,Arapongas,4101507,city,14,11.37962,0,1,0,0.0714,123027,False,False
18,2020-05-01,29,PR,Araruna,4101705,city,15,107.37294,0,1,0,0.0667,13970,False,False
18,2020-05-01,31,PR,Araucária,4101804,city,8,5.56162,0,0,0,0.0,143843,False,False
18,2020-05-01,17,PR,Assaí,4101903,city,1,6.61419,0,0,0,0.0,15119,False,False
18,2020-05-01,31,PR,Assis Chateaubriand,4102000,city,16,47.95876,0,0,0,0.0,33362,False,False
18,2020-05-01,27,PR,Balsa Nova,4102307,city,5,38.63689,0,0,0,0.0,12941,False,False
18,2020-05-01,26,PR,Bandeirantes,4102406,city,3,9.56419,0,1,0,0.3333,31367,False,False
18,2020-05-01,8,PR,Barracão,4102604,city,1,9.73236,0,0,0,0.0,10275,False,False
18,2020-05-01,10,PR,Boa Vista da Aparecida,4103057,city,1,13.17349,0,0,0,0.0,7591,False,False
18,2020-05-01,31,PR,Cambé,4103701,city,7,6.57073,0,0,0,0.0,106533,False,False
18,2020-05-01,23,PR,Campina da Lagoa,4103909,city,1,7.04126,0,1,0,1.0,14202,False,False
18,2020-05-01,29,PR,Campina Grande do Sul,4104006,city,6,13.86065,0,1,0,0.1667,43288,False,False
18,2020-05-01,5,PR,Campo do Tenente,4104105,city,1,12.54548,0,0,0,0.0,7971,False,False
18,2020-05-01,46,PR,Campo Largo,4104204,city,18,13.63616,0,2,0,0.1111,132002,False,False
18,2020-05-01,29,PR,Campo Magro,4104253,city,1,3.41087,0,0,0,0.0,29318,False,False
18,2020-05-01,38,PR,Campo Mourão,4104303,city,41,43.22205,1,4,0,0.0976,94859,False,False
18,2020-05-01,3,PR,Carlópolis,4104709,city,1,6.98324,0,0,0,0.0,14320,False,False
18,2020-05-01,40,PR,Cascavel,4104808,city,85,25.87881,-1,4,0,0.0471,328454,False,False
18,2020-05-01,34,PR,Castro,4104907,city,2,2.79783,0,0,0,0.0,71484,False,False
18,2020-05-01,5,PR,Céu Azul,4105300,city,4,33.99915,-1,0,0,0.0,11765,False,False
18,2020-05-01,28,PR,Chopinzinho,4105409,city,1,5.19373,0,0,0,0.0,19254,False,False
18,2020-05-01,51,PR,Cianorte,4105508,city,21,25.41757,1,1,0,0.0476,82620,False,False
18,2020-05-01,41,PR,Colombo,4105805,city,13,5.33386,1,0,0,0.0,243726,False,False
18,2020-05-01,34,PR,Contenda,4106209,city,1,5.38097,0,0,0,0.0,18584,False,False
18,2020-05-01,30,PR,Cornélio Procópio,4106407,city,1,2.09008,0,0,0,0.0,47845,False,False
18,2020-05-01,13,PR,Cruzeiro do Sul,4106704,city,5,111.88185,0,0,0,0.0,4469,False,False
18,2020-05-01,51,PR,Curitiba,4106902,city,453,23.4338,9,23,3,0.0508,1933105,False,False
18,2020-05-01,14,PR,Dois Vizinhos,4107207,city,1,2.46057,0,0,0,0.0,40641,False,False
18,2020-05-01,38,PR,Faxinal,4107603,city,1,5.79677,0,0,0,0.0,17251,False,False
18,2020-05-01,31,PR,Fazenda Rio Grande,4107652,city,21,20.9562,0,1,0,0.0476,100209,False,False
18,2020-05-01,10,PR,Floresta,4107900,city,2,29.52465,0,0,0,0.0,6774,False,False
18,2020-05-01,45,PR,Foz do Iguaçu,4108304,city,48,18.56637,1,2,0,0.0417,258532,False,False
18,2020-05-01,32,PR,Francisco Beltrão,4108403,city,5,5.4889,0,0,0,0.0,91093,False,False
18,2020-05-01,31,PR,Goioerê,4108601,city,4,13.8485,0,0,0,0.0,28884,False,False
18,2020-05-01,43,PR,Guaíra,4108809,city,13,39.25239,0,2,0,0.1538,33119,False,False
18,2020-05-01,16,PR,Guairaçá,4108908,city,3,45.58578,0,1,0,0.3333,6581,False,False
18,2020-05-01,15,PR,Guaraci,4109203,city,3,54.52563,0,0,0,0.0,5502,False,False
18,2020-05-01,28,PR,Guaraniaçu,4109302,city,5,40.0898,0,0,0,0.0,12472,False,False
18,2020-05-01,36,PR,Guarapuava,4109401,city,11,6.06047,0,0,0,0.0,181504,False,False
18,2020-05-01,8,PR,Guaratuba,4109609,city,2,5.39563,0,0,0,0.0,37067,False,False
18,2020-05-01,31,PR,Ibaiti,4109708,city,1,3.18837,0,0,0,0.0,31364,False,False
18,2020-05-01,28,PR,Ibema,4109757,city,11,173.1738,0,0,0,0.0,6352,False,False
18,2020-05-01,12,PR,Ibiporã,4109807,city,1,1.83291,0,0,0,0.0,54558,False,False
18,2020-05-01,14,PR,Imbaú,4110078,city,2,15.25437,0,0,0,0.0,13111,False,False
18,2020-05-01,41,PR,Importados/Indefinidos,,city,17,,1,3,1,0.1765,,False,False
18,2020-05-01,36,PR,Iretama,4110805,city,2,19.66762,0,1,0,0.5,10169,False,False
18,2020-05-01,14,PR,Itaperuçu,4111258,city,1,3.49235,0,0,0,0.0,28634,False,False
18,2020-05-01,3,PR,Itaúna do Sul,4111308,city,1,34.90401,0,0,0,0.0,2865,False,False
18,2020-05-01,2,PR,Ivaí,4111407,city,1,7.20513,0,0,0,0.0,13879,False,False
18,2020-05-01,24,PR,Ivaiporã,4111506,city,7,21.88594,0,2,0,0.2857,31984,False,False
18,2020-05-01,12,PR,Jacarezinho,4111803,city,1,2.53949,0,0,0,0.0,39378,False,False
18,2020-05-01,14,PR,Jaguapitã,4111902,city,1,7.34214,0,0,0,0.0,13620,False,False
18,2020-05-01,13,PR,Japurá,4112405,city,1,10.61008,0,0,0,0.0,9425,False,False
18,2020-05-01,19,PR,Jataizinho,4112702,city,2,15.88815,0,0,0,0.0,12588,False,False
18,2020-05-01,20,PR,Jussara,4113007,city,1,14.25923,0,1,0,1.0,7013,False,False
18,2020-05-01,32,PR,Lapa,4113205,city,3,6.22885,0,0,0,0.0,48163,False,False
18,2020-05-01,30,PR,Leópolis,4113403,city,1,25.29084,0,0,0,0.0,3954,False,False
18,2020-05-01,46,PR,Londrina,4113700,city,104,18.25416,3,13,0,0.125,569733,False,False
18,2020-05-01,3,PR,Lupionópolis,4113809,city,1,20.3252,0,0,0,0.0,4920,False,False
18,2020-05-01,8,PR,Mandaguaçu,4114104,city,2,8.76463,0,0,0,0.0,22819,False,False
18,2020-05-01,11,PR,Mandaguari,4114203,city,1,2.90698,0,0,0,0.0,34400,False,False
18,2020-05-01,30,PR,Mandirituba,4114302,city,4,14.88704,0,0,0,0.0,26869,False,False
18,2020-05-01,23,PR,Manoel Ribas,4114500,city,1,7.40631,0,1,0,1.0,13502,False,False
18,2020-05-01,34,PR,Marechal Cândido Rondon,4114609,city,2,3.77758,0,0,0,0.0,52944,False,False
18,2020-05-01,4,PR,Marilena,4115002,city,6,84.79367,0,0,0,0.0,7076,False,False
18,2020-05-01,45,PR,Maringá,4115200,city,60,14.1621,1,5,0,0.0833,423666,False,False
18,2020-05-01,35,PR,Mariópolis,4115309,city,2,30.25719,0,0,0,0.0,6610,False,False
18,2020-05-01,22,PR,Marumbi,4115507,city,2,42.74418,0,0,0,0.0,4679,False,False
18,2020-05-01,33,PR,Matinhos,4115705,city,2,5.76037,0,0,0,0.0,34720,False,False
18,2020-05-01,34,PR,Medianeira,4115804,city,6,12.98758,0,0,0,0.0,46198,False,False
18,2020-05-01,2,PR,Mirador,4115903,city,2,90.37506,0,0,0,0.0,2213,False,False
18,2020-05-01,14,PR,Morretes,4116208,city,2,12.19066,0,0,0,0.0,16406,False,False
18,2020-05-01,10,PR,Nova Esperança,4116901,city,5,17.91858,0,0,0,0.0,27904,False,False
18,2020-05-01,4,PR,Nova Fátima,4117008,city,1,12.26542,0,0,0,0.0,8153,False,False
18,2020-05-01,14,PR,Nova Londrina,4117107,city,4,30.27322,0,0,0,0.0,13213,False,False
18,2020-05-01,22,PR,Paiçandu,4117503,city,1,2.42242,0,0,0,0.0,41281,False,False
18,2020-05-01,28,PR,Palmas,4117602,city,1,1.96132,0,0,0,0.0,50986,False,False
18,2020-05-01,30,PR,Palmeira,4117701,city,2,5.90371,0,0,0,0.0,33877,False,False
18,2020-05-01,1,PR,Palotina,4117909,city,2,6.28022,2,0,0,0.0,31846,False,False
18,2020-05-01,5,PR,Paraíso do Norte,4118006,city,1,7.23066,0,0,0,0.0,13830,False,False
18,2020-05-01,13,PR,Paranacity,4118105,city,5,43.58438,0,0,0,0.0,11472,False,False
18,2020-05-01,30,PR,Paranaguá,4118204,city,16,10.32684,0,2,0,0.125,154936,False,False
18,2020-05-01,6,PR,Paranapoema,4118303,city,1,31.22073,0,0,0,0.0,3203,False,False
18,2020-05-01,39,PR,Paranavaí,4118402,city,36,40.73596,4,2,0,0.0556,88374,False,False
18,2020-05-01,42,PR,Pato Branco,4118501,city,14,16.89169,0,1,0,0.0714,82881,False,False
18,2020-05-01,34,PR,Peabiru,4118808,city,2,14.2898,0,0,0,0.0,13996,False,False
18,2020-05-01,46,PR,Pinhais,4119152,city,24,18.16022,0,2,0,0.0833,132157,False,False
18,2020-05-01,12,PR,Pinhal de São Bento,4119251,city,1,36.61662,0,0,0,0.0,2731,False,False
18,2020-05-01,28,PR,Pinhão,4119301,city,2,6.17455,0,0,0,0.0,32391,False,False
18,2020-05-01,29,PR,Piraquara,4119509,city,10,8.84674,3,0,0,0.0,113036,False,False
18,2020-05-01,13,PR,Planaltina do Paraná,4119707,city,7,164.20361,0,0,0,0.0,4263,False,False
18,2020-05-01,42,PR,Ponta Grossa,4119905,city,16,4.54887,2,0,0,0.0,351736,False,False
18,2020-05-01,4,PR,Prado Ferreira,4120333,city,2,53.2907,1,0,0,0.0,3753,False,False
18,2020-05-01,26,PR,Primeiro de Maio,4120507,city,2,17.98076,0,1,0,0.5,11123,False,False
18,2020-05-01,35,PR,Quatiguá,4120705,city,2,26.84924,0,1,0,0.5,7449,False,False
18,2020-05-01,32,PR,Quatro Barras,4120804,city,1,4.24466,0,0,0,0.0,23559,False,False
18,2020-05-01,10,PR,Querência do Norte,4121000,city,6,49.15615,0,0,0,0.0,12206,False,False
18,2020-05-01,25,PR,Quitandinha,4121208,city,2,10.49924,0,0,0,0.0,19049,False,False
18,2020-05-01,13,PR,Ramilândia,4121257,city,1,22.46686,0,0,0,0.0,4451,False,False
18,2020-05-01,4,PR,Ribeirão do Pinhal,4121901,city,1,7.67519,0,0,0,0.0,13029,False,False
18,2020-05-01,33,PR,Rio Branco do Sul,4122206,city,4,12.34682,0,0,0,0.0,32397,False,False
18,2020-05-01,36,PR,Rio Negro,4122305,city,3,8.77963,1,0,0,0.0,34170,False,False
18,2020-05-01,28,PR,Rolândia,4122404,city,3,4.50586,0,0,0,0.0,66580,False,False
18,2020-05-01,18,PR,Santa Cruz de Monte Castelo,4123303,city,4,51.28205,0,0,0,0.0,7800,False,False
18,2020-05-01,27,PR,Santa Fé,4123402,city,7,58.15403,0,1,0,0.1429,12037,False,False
18,2020-05-01,14,PR,Santa Isabel do Ivaí,4123709,city,5,58.39757,3,0,0,0.0,8562,False,False
18,2020-05-01,3,PR,Santa Mariana,4123907,city,1,8.52951,0,0,0,0.0,11724,False,False
18,2020-05-01,20,PR,Santa Mônica,4123956,city,8,200.95453,0,1,0,0.125,3981,False,False
18,2020-05-01,18,PR,Santana do Itararé,4124004,city,1,20.03205,0,0,0,0.0,4992,False,False
18,2020-05-01,13,PR,Santa Terezinha de Itaipu,4124053,city,1,4.26167,0,0,0,0.0,23465,False,False
18,2020-05-01,16,PR,Santo Antônio do Caiuá,4124202,city,11,416.5089,1,1,0,0.0909,2641,False,False
18,2020-05-01,18,PR,São João do Caiuá,4124905,city,25,426.98548,6,1,0,0.04,5855,False,False
18,2020-05-01,24,PR,São João do Ivaí,4125001,city,6,58.71416,0,1,0,0.1667,10219,False,False
18,2020-05-01,34,PR,São José dos Pinhais,4125506,city,23,7.11326,0,1,0,0.0435,323340,False,False
18,2020-05-01,30,PR,São Manoel do Paraná,4125555,city,1,46.2963,0,0,0,0.0,2160,False,False
18,2020-05-01,29,PR,Sarandi,4126256,city,2,2.06851,-1,0,0,0.0,96688,False,False
18,2020-05-01,27,PR,Sertaneja,4126405,city,1,18.92506,0,0,0,0.0,5284,False,False
18,2020-05-01,9,PR,Siqueira Campos,4126603,city,1,4.75828,0,1,0,1.0,21016,False,False
18,2020-05-01,13,PR,Tamboara,4126702,city,3,58.59375,0,0,0,0.0,5120,False,False
18,2020-05-01,39,PR,Telêmaco Borba,4127106,city,15,18.99359,1,0,0,0.0,78974,False,False
18,2020-05-01,30,PR,Terra Boa,4127205,city,2,11.70001,0,1,0,0.5,17094,False,False
18,2020-05-01,34,PR,Terra Rica,4127304,city,9,53.60653,0,0,0,0.0,16789,False,False
18,2020-05-01,24,PR,Toledo,4127700,city,2,1.42212,0,0,0,0.0,140635,False,False
18,2020-05-01,2,PR,Três Barras do Paraná,4127858,city,1,8.30565,0,0,0,0.0,12040,False,False
18,2020-05-01,18,PR,Tupãssi,4127957,city,1,12.30921,0,0,0,0.0,8124,False,False
18,2020-05-01,42,PR,Umuarama,4128104,city,6,5.37842,0,1,0,0.1667,111557,False,False
18,2020-05-01,36,PR,União da Vitória,4128203,city,7,12.17031,0,0,0,0.0,57517,False,False
18,2020-05-01,32,PR,Verê,4128609,city,3,41.3394,0,1,0,0.3333,7257,False,False
18,2020-05-01,25,PR,Vitorino,4128708,city,1,14.62416,0,0,0,0.0,6838,False,False
18,2020-04-30,32,PR,Almirante Tamandaré,4100400,city,6,5.05804,0,0,0,0.0,118623,False,False
18,2020-04-30,13,PR,Alto Paraná,4100608,city,6,40.62288,0,0,0,0.0,14770,False,False
18,2020-04-30,12,PR,Amaporã,4100905,city,13,207.7673,1,0,0,0.0,6257,False,False
18,2020-04-30,18,PR,Apucarana,4101408,city,16,11.8522,1,2,0,0.125,134996,False,False
